replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
134	exact3tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_h2_pt"":3,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0,2,4]	"{""abs_mbb1_minus_125"":19.512501128380283,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":0.37309395234862586}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
134	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,2]	"{""abs_mbb1_minus_125"":17.660193454298938,""abs_mbb2_minus_125"":412.44612388528975,""ht_candidate_jets"":149.17173957824704,""max_drbb"":4.393134550241827}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
135	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[1,3]	"{""ht_candidate_jets"":176.73519420623776,""max_abs_mbb_minus_125"":33.55988257167276}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,true,true]	0	3	False	False	False	0	0
135	ge4tag	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__mass_only	[0]	"{""abs_mbb1_minus_125"":23.985359056981043,""abs_mbb2_minus_125"":39.12312808889204}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,true]	0	2	False	False	False	0	0
136	exact3tag	"[""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[2]	"{""abs_h_delta_eta"":7.463296051007061,""abs_mbb1_minus_125"":19.13486265540782,""abs_mbb2_minus_125"":1195.411600407152}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,true]	0	3	False	False	False	0	0
136	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[2,3]	"{""abs_mbb1_minus_125"":22.445060770748125,""abs_mbb2_minus_125"":44.70375615155227}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,true]	0	4	False	False	False	0	0
137	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	[0]	"{""abs_h_delta_eta"":7.76503913004308,""abs_mbb1_minus_125"":18.93993293320347,""abs_mbb2_minus_125"":1195.411600407152,""mhh"":183.03134428128232}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
137	ge4tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	False	True	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets	[2,4]	"{""ht_candidate_jets"":191.3632829338312,""r_hh_125_125"":34.805304800921206}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
138	exact3tag	"[""radial_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,3]	"{""abs_mbb1_minus_125"":18.765360746514492,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":139.73014163970944}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
138	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,2,4]	"{""ht_candidate_jets"":194.51889038085935,""r_hh_125_125"":34.830548410248014}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
139	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[3,4]	"{""abs_h_delta_eta"":7.670986609339533,""abs_mbb1_minus_125"":19.16280062108773,""abs_mbb2_minus_125"":738.527917956876}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
139	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	[1]	"{""abs_mbb1_minus_125"":17.700790667210956,""abs_mbb2_minus_125"":528.6697401407941,""h2_pt"":1.9577662921103671,""max_drbb"":4.238011529333885}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,true]	0	1	False	False	False	0	0
140	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[2,3]	"{""abs_mbb1_minus_125"":18.87588102993634,""abs_mbb2_minus_125"":953.6026639727576,""ht_candidate_jets"":139.73014163970944,""max_drbb"":4.8368026200013245}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,true,false]	0	3	False	False	False	0	0
140	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	False	True	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets	[2,3]	"{""ht_candidate_jets"":192.7420444488525,""r_hh_125_125"":34.556832618282044}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
141	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[2,4]	"{""ht_candidate_jets"":142.1716156005859,""max_abs_mbb_minus_125"":32.67509021398466,""max_drbb"":4.14263076333976}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,true]	0	1	False	False	False	0	0
141	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__mass_only"",""radial_mass__category__plus_mhh"",""radial_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__mass_only"":3,""radial_mass__category__plus_mhh"":1}"	3	0.6	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[1,2,4]	"{""r_hh_125_125"":33.716000813987314}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
142	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[4]	"{""abs_h_delta_eta"":7.417148506680969,""abs_mbb1_minus_125"":18.90061938527646,""abs_mbb2_minus_125"":677.6710257917994}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,true,false]	0	3	False	False	False	0	0
142	ge4tag	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""radial_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[0,4]	"{""abs_mbb1_minus_125"":21.37319200629641,""abs_mbb2_minus_125"":44.418306051211616}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
143	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0]	"{""abs_mbb1_minus_125"":18.787690266733424,""abs_mbb2_minus_125"":1195.411600407152,""max_drbb"":4.766829126003969}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,true,true]	0	3	False	False	False	0	0
