production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	production_action	generated_events	accounting_rows	broad_eligible_rows	resolved_rows	non_broad_rows	assignment_matchable_rows	historical_parity_rows	historical_maximum_absolute_difference	accounting_sha256	resolved_sha256	receipt_sha256	byte_identical_internal_rerun	physical_weight_application_authorized	validation_payloads_opened	test_payloads_opened	models_trained	status
36	0bc14151d9ef1452b67c229a::background::180::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861_bundle.tar.gz	0bc14151d9ef1452b67c229a	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	1427	1427	8573	0	0	0.0	7faef4ed578b7785598c0e7841eb2688aec19cc45e5f416f222a830c1174957b	10010315a131aa11e62bedbbccc580f3c02b2fe7b5e2e9a0b6e6746ec87c99c7	40d1622ba29fb52dc93b01347cdb72cdb4b99ed308a2cbefcc9ec901cef691f9	True	False	0	0	0	pass
37	0c8c993da718c671b9e4b916::background::168::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846_bundle.tar.gz	0c8c993da718c671b9e4b916	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	129	129	9871	0	0	0.0	f3ca720f6f93595f7a1baa351b079c80f4c751ec9e2896d13fbbcae88e4e40b1	a2bded4440dc33a4a99309a8ab6d9b29cf6f9bed7e38e9ba99c25a86aaa349f5	3c2d7e22ba699ad24b69475ee7ad12767bd5370b5b562867ac3b59e4e346cd7b	True	False	0	0	0	pass
38	0d6f9c8a8ab14ab9a78b6ebe::background::166::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844_bundle.tar.gz	0d6f9c8a8ab14ab9a78b6ebe	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	99	99	9901	0	0	0.0	1d7fa59de1c41378320640cd351631eda75d51bd6a9f90cdd903f62a65dbbc7a	eff2d978f1939a31dd705e409f1660c1b9b80f771c4cc4a099f6635e2bc4d4a4	ca59814df8b2214bc0f20a3f1396a4ba24fe27fba0ee5e4d794d6492f0840d64	True	False	0	0	0	pass
39	0f7f19ccd5e2f87f8428be14::background::157::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832_bundle.tar.gz	0f7f19ccd5e2f87f8428be14	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	121	121	9879	0	0	0.0	3e4a84ebe773d8ad2ce390ee222d734bdf1a20d0edead4125573814480edf28a	c09caab9b6addcd63a0ccd367642651839462f6152685d29c0aaa37349359504	92ba5a7bbc6e33ab8957ed6f21132d09ddef4c46f8ccab9ebca9335e75ea064b	True	False	0	0	0	pass
40	11a8cc9e20b8e73dae12f48e::background::124::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154_bundle.tar.gz	11a8cc9e20b8e73dae12f48e	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	1429	1429	8571	0	0	0.0	6d4f6a8dbc9c58ae28ff55cdecda9c4b0b03d883209791bebd4eb730b9fe57ad	1d2cbbccc56e41263451b0f848f56b55d7277e94946398406ab3702f7f317c75	13f267251b3fa5b927c5c7d732fae35ee3c7146182b71443e4c4d6dbf6623f76	True	False	0	0	0	pass
41	12dc47153628d80559949d78::background::193::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777_bundle.tar.gz	12dc47153628d80559949d78	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	137	137	9863	0	0	0.0	28b79c4588d6b72903ec2a9ad6364d2d679f5df7bc517c907316ec4a572b2c61	f2c5ea4714191210f1be5876a0a09fa57b6cc5686f51b6eee028bc4311439c7f	2ae99b59098e73dbb5480c4d99ebb62a01b481a7da2d5f6b7d751e9c150953e0	True	False	0	0	0	pass
42	1522977d1bcb654e1261fadb::background::53::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060_bundle.tar.gz	1522977d1bcb654e1261fadb	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	121	121	9879	0	0	0.0	6065bcd12aaaf13d98ae18065498fe3bb104c573139a00c32af9ec8b677e4de9	bbc3676cc85db18ad8f6e376f33d2ab36998fbe19f1b4cb421134aac653b1aae	897d72f0a16312c03169f0cd3a27af68aafbbe8cca11b08d9e171d13983f7da6	True	False	0	0	0	pass
43	15c7311d3a472c2c062f532b::background::190::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774_bundle.tar.gz	15c7311d3a472c2c062f532b	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	101	101	9899	0	0	0.0	06aca2be8daeff8801dccdeec90264889966c7a9676ce9194f25675e59dedcb7	eaa75fef573e730a7e94f5d55edcd980a00306483a0e1031ef0242f7288ab943	433406f7a65c9de779d85a4ab0b930e2a989564acb0c1d4d709afdc477aa8b3b	True	False	0	0	0	pass
44	171e76cc08c666b63c11b59f::background::196::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782_bundle.tar.gz	171e76cc08c666b63c11b59f	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	106	106	9894	0	0	0.0	cce01f262a8037c078adb69d7a93c811f091d6949beba1ce5fbbc81f719e2b5c	199a9ec0d48055948196c5a5a438be3b7750492bf459cb7ce012cb08959b6df0	803d8cd01d4bd7908a064b9fb9b008160cae28f7dfbbf67f3a6ea3834a6012a8	True	False	0	0	0	pass
45	1862b489d3ce604c66545fff::background::173::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852_bundle.tar.gz	1862b489d3ce604c66545fff	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	565	565	9435	0	0	0.0	1d88e62ab60413cff646e6fee7a6fc682e84533880188a8ee3d0661bea8a0116	9dc73264550596a75c591ba504478f92a3ea435c8488b4dc32117779664280ee	611fffdbe6453fecafdadebf181d5b7b95090c4e5856e35fc4800f2791e9f0a7	True	False	0	0	0	pass
46	1a9ab3befc2c5033bf19f2d6::background::74::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1092_seed1201092_bundle.tar.gz	1a9ab3befc2c5033bf19f2d6	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	115	115	9885	0	0	0.0	dd9e3ad72556adede86e1580dfdbae4ac3dbd7bf910a59ebe166f8a58de1bdd9	d9f251de32ea5e6b300809e683583a7abf51f5248786b578e2c16f5facb94611	891560deb2ee2e5a64ed5a504a5aea5f55b765f008603067b65f320b698eba24	True	False	0	0	0	pass
47	1b967c0b64f53b628384c424::background::108::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1136_seed1211136_bundle.tar.gz	1b967c0b64f53b628384c424	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	547	547	9453	0	0	0.0	41000f7b08d6abbe892f3f1dce1f9273740af0933d2eb7f0c5c3889804745f58	c9ff3a0c779b47a0faf2a5c3e8ea0bed7eba649d4422ac11399f321809d45522	59573ae95d49ee92f99f32d57b9175c8e3c7487d7087d9efa564de256e6b353a	True	False	0	0	0	pass
48	1bee4336cb3685c3fab75c05::background::115::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1144_seed1211144_bundle.tar.gz	1bee4336cb3685c3fab75c05	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	581	581	9419	0	0	0.0	464980eb75437df03d6dacabad69f258435ce0b85415af5df52f19f31d70e564	76f6c554a28481202521e6227240754b94481cc2f68aa5f9a4e6bbdd151f22c5	7579da0cd320913a10ed2e597f1176b68d11ddbd6887b34461eee61217d1d318	True	False	0	0	0	pass
49	1d33e21f26bc3e7ef5c9922d::background::69::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1085_seed1201085_bundle.tar.gz	1d33e21f26bc3e7ef5c9922d	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	127	127	9873	0	0	0.0	ede0763bc5fd6bc4319d591f58c4472a4eace26cc95f2d99def65b6c2fd655c0	72272c14cedcbca2ea0ba61b75715af3909b203b3f9a3a52602a394d5678351c	637f3d50ca2bfc4177790ce2b8cd4274a17cc6dc508fb67e3f0d529e87809775	True	False	0	0	0	pass
50	1d994f7dbd40f70a18de22e1::background::148::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1821_seed1201821_bundle.tar.gz	1d994f7dbd40f70a18de22e1	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	123	123	9877	0	0	0.0	a59b0999bc873d46ee8679b7e4cb0d92c4783717df22408df1506d8f31a96464	af529ddf4abe138b196e027137c69082ad6a046640176ce61d1a5231695820dd	c324b4256228cafa5cc278303aa875e21fc0d9ff84727f79c41d8a691b1d492e	True	False	0	0	0	pass
51	20b7e4a97c9e106a368d399f::background::66::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_bundle.tar.gz	20b7e4a97c9e106a368d399f	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	151	151	9849	0	0	0.0	4a68edebf4e433b313541277436ddf55031cb8dc2d7b33eb48ff5ec07a6d8d5a	087a44d16c6754c493664c391925003ad48c8428484d2bf0fdd42da0a0bcb3d3	a9939503eae203e86cbd744838534f17568486b7047ed69f0576cede02ca6149	True	False	0	0	0	pass
52	220483008330cbda9bc0e2f1::background::210::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810_bundle.tar.gz	220483008330cbda9bc0e2f1	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	583	583	9417	0	0	0.0	af48d9ad78e67198b9c67e193c0cf442f0fc62254bb951cf47a1e9b1ff281276	011961689293481179fd4e7f3d496be42e3fa201e758e3f5836ffa5033120e13	8f1b467b4aac893ce299961d3d3a94bb1c3d06acd4b78927bca50dbf26a5a991	True	False	0	0	0	pass
53	224e8975cd1789c339195c41::background::98::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	224e8975cd1789c339195c41	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	577	577	9423	0	0	0.0	a8b5577f1b03311ff295739a4e89332a0533a1ec434ba60ca9d0c4c112d6633e	408b60ce8a974d81bb67f43908cc32dbcddca6f110e8418e729fd574d9e418c8	4ffce46fa520e2df2266d61aa395876c6d65afb0c8b1a1697b1c01f5d5e76113	True	False	0	0	0	pass
54	22579e48074d70b05aab8079::background::189::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_bundle.tar.gz	22579e48074d70b05aab8079	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	120	120	9880	0	0	0.0	591daaecca14d2baecb650b787c232130fde9533091056c71f724dbb0247454a	6295137b418904d2c94cf1a9191a8e443a1796999d0dd9e8eeb8d5af1d69ac62	e10c9fc03a6f939281cabe82e94a17324fc29a3dce4e3610267c7761369c0141	True	False	0	0	0	pass
55	24553efcd3b3e4cf989bee14::background::41::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042_bundle.tar.gz	24553efcd3b3e4cf989bee14	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	122	122	9878	0	0	0.0	7d0a13aed618d28899a94afb17e45138448c909fe5496a1158e1c7a31dd24d1b	f54c005bb33ae140c50d105b3e1a18bde1078af3e38dd28b06a94dc3bdae88c8	325b24d61209a0f75d17d6c9a5c700d14f81a879538afa6fe7d59178d8a007ca	True	False	0	0	0	pass
56	2496984764c38b86a50c444a::background::84::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105_bundle.tar.gz	2496984764c38b86a50c444a	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	142	142	9858	0	0	0.0	62a7e3a0c6053ecfe8ea1e330c4d80c56057cc28ebaa14b840669c97fb902022	d5facaabac1850acc080e868f76a921d2ef8f670c78848d75baa9c99a356d21e	de76c5d8c598949248d20acc5df8e36e3b8183903ae4eb017ff34c71299a4fe2	True	False	0	0	0	pass
57	256666d525d1d35b7272b519::background::216::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818_bundle.tar.gz	256666d525d1d35b7272b519	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	4	False	stage_and_submit	1052	1052	167	167	885	0	0	0.0	8626c1db608b79dedd2c673a1dd83a1b0bea8d6fa7554db69ae26b44b2eaa139	41f5f92394c310ba8c48e2fbc8f41505dce03098132d42f0fa3344026a6ac48d	ee8a4d5863fb4174dc07cf2959f90d844ae5b958d0f6ce19caad4ce37249c08e	True	False	0	0	0	pass
58	265659ec6844ada669a1c22b::background::200::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788_bundle.tar.gz	265659ec6844ada669a1c22b	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	122	122	9878	0	0	0.0	163478d42fab1f7e4091f99e5fbab3a3c7059ab5584f78418246434c10a49f1f	dc4668086d7a79c35ab36f54dbf4dab7ce5f9c1e5e00fdeb1f8833de71428cba	37e5e979cae327f623d47418cc692f4c35d3fb6c8eb659a36cdcb1f2092d29b0	True	False	0	0	0	pass
59	286a8961f7e75524ed52e3b1::background::161::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1837_seed1201837_bundle.tar.gz	286a8961f7e75524ed52e3b1	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	142	142	9858	0	0	0.0	cf441a3c4dccbf2825d6b0168e77a07ef2ac23fd706000f46625baf97a7899a1	b9e69051ddadfd61a95a92111bee6553277a54d4d0d7f0edd37d0e6d1329e9e7	ed424c446c89235c8c05176b157027b7618677ef43c14164c39300103f7d90f0	True	False	0	0	0	pass
60	28cad4a2f5ab5c25d207948a::background::64::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076_bundle.tar.gz	28cad4a2f5ab5c25d207948a	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	144	144	9856	0	0	0.0	7dd67549c2a7e19d58c76b421924fa521f11ea61328bd2b4b4307e8080d71c9a	320cf22d17af490b70ba747f7f0e17b83867af51137fab3693820c0855d049e8	2acdec0c8b9cc518133f693b243d8ef80b69cd8af1086eaa65e22d6f80f84da0	True	False	0	0	0	pass
61	2b5c1961e0da5a94d3dd6922::background::139::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1176_seed1221176_bundle.tar.gz	2b5c1961e0da5a94d3dd6922	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	1492	1492	8508	0	0	0.0	1292d480ca96d5a1ffe294d1ee1f4ba52be6ff80310b9f836955ffa84c8de395	629ae3c0571cf9e987158a001aa8ee1a5bb444d302902c811e3e167704cac9fd	6702b255bfdc2ab3b6aaf107920fb93f25ed431b561b9e3e67323ddc81ea2740	True	False	0	0	0	pass
62	2c2137bd1a11d29566552454::background::110::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1139_seed1211139_bundle.tar.gz	2c2137bd1a11d29566552454	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	576	576	9424	0	0	0.0	0f5051183fa6f01a09d1200cc1454528b8a4b57eb03eada625346744c5404370	c858548e633c820e375f071c0a684083f5684d424e4163dd7e53bfa9ee354d11	e11b07a85a61599c2f4aa6a0d5c017d15e15a7bbb06658109c0f7ab33d26bc37	True	False	0	0	0	pass
63	2df9f3c8fd1857d7df03536d::background::204::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797_bundle.tar.gz	2df9f3c8fd1857d7df03536d	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	129	129	9871	0	0	0.0	d794c89830957710c8d038cbe5da2b0cc3d26a421facf7a41dc078e1128f3d26	e457cc6f675a87893a5a9885624b28de761bd5493d26f3b90dbe7e0613e2b22f	4eab68244a27dffcb937afda8a4c7a0cd86b4c2466409dab5924f311edbec9e7	True	False	0	0	0	pass
64	2e18dbab0788c0655351bce6::background::160::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1836_seed1201836_bundle.tar.gz	2e18dbab0788c0655351bce6	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	136	136	9864	0	0	0.0	46fe3dbd90aa84454c74ea1d9639a831f8aaf30d72593503d6071dad41ed4475	30ac477f3719ff013fc1fc9e487f9ed29ffd0dc7c4688acbfd1f81e35cfb67bc	4789e51dc9c930597e46fdb8d392c027830484d42713cabebedd4f0face8eeb2	True	False	0	0	0	pass
65	2f862e1d6690070145517b88::background::38::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038_bundle.tar.gz	2f862e1d6690070145517b88	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	133	133	9867	0	0	0.0	2e40e8f001439d286974cf1c479f37ed58b1a33c344c093d772be42d72cb67e1	757343dea468935401ae092d5bb09dc5da5a6548c4592c673d0121c9d7df1769	43a865195973f841845183996e3fbaddf6468d4b52b5d5202f5083f127ea59e3	True	False	0	0	0	pass
66	2fc1765f92bee7ca2ad0745c::background::45::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050_bundle.tar.gz	2fc1765f92bee7ca2ad0745c	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	128	128	9872	0	0	0.0	bae652f41ad3ccd0873df0e86c25ce9362d93b52f2ca12e4d683a191e8647791	a857f1b333b75f9fd2e342d108cf1a6f5c0df19f83f732e38a4ef38c8fe00282	f7a5ce05d128a8271a7e2cf2bce5ad9458b91222e27b0c8960e817155ee4a976	True	False	0	0	0	pass
67	326a5afd73acd1973ad9efce::background::67::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083_bundle.tar.gz	326a5afd73acd1973ad9efce	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	135	135	9865	0	0	0.0	989095bc4321153d3a9944ee5b5549477950962047492db0053070a3491d26cb	cc036a40fb82bed7204f16f6eafceeda5f9f3d492780904a3f5996cf3097b97a	02a954e02fa648657092c8bf129325a88233155392c0f3c8067ab810200a9a7c	True	False	0	0	0	pass
68	34b1e9d59bdb22c9ae6729b8::background::208::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806_bundle.tar.gz	34b1e9d59bdb22c9ae6729b8	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	560	560	9440	0	0	0.0	8c0bb56e33c259d143767c6905c6a645b9f5bfd298c208a0b3bd4afac1d4f38a	8ba05a30bb2f212462f363194fe8e99d6776cf8133685fe1fca818ae2abd8e97	5f2faf0503d935a49057bcd9a4ee7c3202537f8b0fefc14b23d0a9c06b37c838	True	False	0	0	0	pass
69	369607981cba9e3f933173ba::background::153::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1826_seed1201826_bundle.tar.gz	369607981cba9e3f933173ba	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	126	126	9874	0	0	0.0	e425dd79845585e4710e4d6c1ffd3a580cde4f01fe565e4303816255717015b9	b9da0cd6a43e593c23dd2c4a40aab035f480be8761e0fbb12d23c72dbf278941	5911a3e0dd2a4f484fb9811efb8a2e163cfe358c04580269ca40091f37157737	True	False	0	0	0	pass
