global_member_index	signal_mode	mode_member_index	member_id	source_campaign	generated_events	immutable_split	candidate_rows	candidate_access	candidate_parquet	candidate_parquet_sha256	candidate_schema_columns	candidate_schema_sha256	common72_schema_sha256	source_bundle	source_registry	source_registry_sha256	source_summary	source_summary_sha256	training_authorized	validation_authorized	test_sealed	physics_yield_authorized	status
86	ggf_hh4b	86	ggf_shard_086	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	76	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard086_validation_v2_hh4b_candidates.parquet	fc09bb998ff1eaf98cbede08322d88bc2cf0daa9336d5b69ab91fd47565760fe	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
87	ggf_hh4b	87	ggf_shard_087	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	47	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard087_validation_v2_hh4b_candidates.parquet	3ed2195a68ab8847fd7993990723c0be516dbc4a9230ad46f6be57aa27487112	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
88	ggf_hh4b	88	ggf_shard_088	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	46	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard088_validation_v2_hh4b_candidates.parquet	1eaa70f282cdf0e8116489a6cd6975bdd8a5c1aa809bd1f052f5bbb59839c642	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
89	ggf_hh4b	89	ggf_shard_089	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	66	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard089_validation_v2_hh4b_candidates.parquet	10ad995e717fd6a10203a2434c105376121e347d358f67783277e5560d306700	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
90	ggf_hh4b	90	ggf_shard_090	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	59	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard090_validation_v2_hh4b_candidates.parquet	44caf800bf8f120335563a15ac2d8bb5c556268eccea0f890c28925ccaf4e03a	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
91	ggf_hh4b	91	ggf_shard_091	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	59	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard091_validation_v2_hh4b_candidates.parquet	174a3e95107408f3e43faa81edbf3038e8c2bdc4aa7a454fcb9b55c5b7dd6119	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
92	ggf_hh4b	92	ggf_shard_092	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	61	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard092_validation_v2_hh4b_candidates.parquet	b3b5abe6b2f7cb869793beb5b9cbdf0696a95941daa126f90c23bcc509fd14b2	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
93	ggf_hh4b	93	ggf_shard_093	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	61	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard093_validation_v2_hh4b_candidates.parquet	06af6445f8b145c9744897461ff21d241c6f0c77f35ab6285c51b7674d4799bc	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
94	ggf_hh4b	94	ggf_shard_094	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	57	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard094_validation_v2_hh4b_candidates.parquet	3a0ee3ac07e767b5a421fb32e0f9153698940f3b471d8f559cd81fba1f730c28	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
95	ggf_hh4b	95	ggf_shard_095	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	73	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard095_validation_v2_hh4b_candidates.parquet	47597a31e6ba89e123de750ada0593afe176d5c6ab2c25c420d271f2a3ae7697	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
96	ggf_hh4b	96	ggf_shard_096	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	63	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard096_validation_v2_hh4b_candidates.parquet	8db2337d80161e799247c62cc37f47c459374c1db8dda1ee056f99c2485de674	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
97	ggf_hh4b	97	ggf_shard_097	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	62	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard097_validation_v2_hh4b_candidates.parquet	2c6aed1e142a06b63340cfad5b9e84998efe21859f270f1613db087353dcf647	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
98	ggf_hh4b	98	ggf_shard_098	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	57	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard098_validation_v2_hh4b_candidates.parquet	f7e81c6b53faa9aa7aa289e02c6fb1868c110c098a24f6b6ae35504528807bf7	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
99	ggf_hh4b	99	ggf_shard_099	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	1000	validation	61	local_path	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard099_validation_v2_hh4b_candidates.parquet	04ca2b1d9248d2dc487e234cc6d91653bb526b6dafec5af4dbc7b4ee8658518a	75	0aca5014841a8e3ca7fffcde416ce3bfe96695a92b87190395ce9de5a01858d6	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.tsv	e0385488fe53bba2eb46b0a6cc30038aba42cff21ddaa9726a7de99101e54afb	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/ggf_hh4b_canonical100k_registry_audit_20260723_v2/ggf_hh4b_canonical100k_registry.json	af3e76d524499ebe40dd193769602f566afc7f6c8fb46046a34f7a018f619fca	False	True	False	False	pass
100	vbf_hh4b	0	vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k	vbf_hh4b_sm_pilot10k_20260722_v1	10000	validation	581	eos_lfn	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/classifier/vbf_hh4b_canonical100k_v1/parquets/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_hh4b_candidates_v2.parquet	9914dd9bd515c9ad13870cf5f806b101116fdce0653fe8c6ba05ddaf11e6a9fa	72	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_pilot10k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_pilot_shard9301_10k_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialized_registry.tsv	3346a54d70416aa079419ad2e76f272d4849ba3352c4b7cbb493def2687d8a09	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialization.json	98bc4a405f95e27c12f698779bee1099d5853ed925d22093ab4e7fb2ea3b7b71	False	True	False	False	pass
101	vbf_hh4b	1	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	vbf_hh4b_sm_scaleout90k_20260722_v1	10000	train	612	eos_lfn	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/classifier/vbf_hh4b_canonical100k_v1/parquets/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_hh4b_candidates_v2.parquet	96d7cf065a08b989ac61c2c3ff4e4e969cbb3967c0297c73e2d7d91d0a3a8831	72	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialized_registry.tsv	3346a54d70416aa079419ad2e76f272d4849ba3352c4b7cbb493def2687d8a09	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialization.json	98bc4a405f95e27c12f698779bee1099d5853ed925d22093ab4e7fb2ea3b7b71	True	False	False	False	pass
102	vbf_hh4b	2	vbf_hh4b_sm_run2_frozen_v2_train_shard9402_10k	vbf_hh4b_sm_scaleout90k_20260722_v1	10000	train	638	eos_lfn	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/classifier/vbf_hh4b_canonical100k_v1/parquets/vbf_hh4b_sm_run2_frozen_v2_train_shard9402_10k_hh4b_candidates_v2.parquet	cb93cebee4cc21dba6c537ee74de3d57c2fb11de37904016a5be5d24c885d94c	72	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9402_10k_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialized_registry.tsv	3346a54d70416aa079419ad2e76f272d4849ba3352c4b7cbb493def2687d8a09	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialization.json	98bc4a405f95e27c12f698779bee1099d5853ed925d22093ab4e7fb2ea3b7b71	True	False	False	False	pass
103	vbf_hh4b	3	vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	vbf_hh4b_sm_scaleout90k_20260722_v1	10000	train	691	eos_lfn	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/classifier/vbf_hh4b_canonical100k_v1/parquets/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_hh4b_candidates_v2.parquet	28090b0cd07c8c03b18fcea113992035dc47a94738a742674badc94dbb567b52	72	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialized_registry.tsv	3346a54d70416aa079419ad2e76f272d4849ba3352c4b7cbb493def2687d8a09	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialization.json	98bc4a405f95e27c12f698779bee1099d5853ed925d22093ab4e7fb2ea3b7b71	True	False	False	False	pass
104	vbf_hh4b	4	vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	vbf_hh4b_sm_scaleout90k_20260722_v1	10000	train	635	eos_lfn	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/classifier/vbf_hh4b_canonical100k_v1/parquets/vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k_hh4b_candidates_v2.parquet	00781061a9798b16ced361cee0cbfcd90f7ad4790d5d1e155448020b0c633c4a	72	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	4008b937032acad6aac87c2fea1df12a110d19a3876d1f8008496e9ca0c85cf4	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k_bundle.tar.gz	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialized_registry.tsv	3346a54d70416aa079419ad2e76f272d4849ba3352c4b7cbb493def2687d8a09	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/vbf_hh4b_canonical100k_materialization_audit_20260723_v1/vbf_hh4b_canonical100k_materialization.json	98bc4a405f95e27c12f698779bee1099d5853ed925d22093ab4e7fb2ea3b7b71	True	False	False	False	pass
