production_row_index	source_uid	sample_class	process_or_mode	workflow_population	population_kind	access_mode	generator_weight_transport_applicable	generator_weight_transport_class	physical_evaluation_eligible	generated_events	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_bytes	parquet_sha256	receipt_path	receipt_bytes	receipt_sha256	status
26	5581eba7ecceab1d7eb22b19::background::11::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9707_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	785	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0026_dcbb18c40b6ad21c.parquet	699996	f787289c5a09cccbe4ed9dbbac8b028c749c66850c6fdd7a93bdb664e1122f13	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0026_dcbb18c40b6ad21c.json	3333	8233476a5f4811a70863d8ea3e266581a3699bbe0a9a733904c97b4f70a47f02	pass
27	6aeca1df086a5ba7b74a5ebf::background::6::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9702_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	761	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0027_27b67ee177b5d6f5.parquet	697343	ce4fa2e577e41aab8fb4b9a46f4c7286c4a87833a8917f0d34d5f89ba762a281	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0027_27b67ee177b5d6f5.json	3329	04ccee7bdbf4d4dbf34868cf684d4eae8c4fb4c2efbd8823f4e37ef4c0fc931d	pass
28	7dcf83e3d7a9fbe6d951f885::background::8::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9704_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	746	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0028_2289a79d65f9222b.parquet	697918	f951b4dbc9ad1ed65730fab4096359f7309ec9fce10b7acadea12fbeb28278ad	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0028_2289a79d65f9222b.json	3329	434034a5366ba74065c4137859244aaaf202c9680ffc6d83fdbd5eb3d2593ef6	pass
29	9524da743bed17f1a164de40::background::10::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9706_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	738	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0029_df7f73d1d48683e5.parquet	698246	312840d6ede0b476432ceca593b04757997bd460f129c7c5736dbc40a32c9ce5	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0029_df7f73d1d48683e5.json	3333	789d6e904d78d74084ac4821daf01a8ba4daa42c2975a1ee22805148ccc141ba	pass
30	b01df2690d845a4ec70c448d::background::5::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9701_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	746	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0030_fe8c78eeef0bed8f.parquet	697904	e7d790036a9d7648dd2c81ec3baec98de364fc845840974f62a44c276a48442f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0030_fe8c78eeef0bed8f.json	3329	9cf9ae72c1805524660eb78e1e23bfa6ad8129f1c048e79a9c8cbe3bcbcb0fb4	pass
31	c3243743a4a6a550a9c5c805::background::12::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9708_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	signed_exact_event_sidecar	True	10000	802	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0031_c3df28f901be11ab.parquet	700233	f64b7a8824b31c0394a165efbdc0f60a7bda5a3955920b98868955db1ea9819d	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0031_c3df28f901be11ab.json	3349	1ea612944a8449dc43a42f8612ad1f4116f093281d9e8369d515011f85c6f586	pass
32	d57b5a8ba73ef272a21399fc::background::9::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9705_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	uniform_member_constant	True	10000	780	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0032_f8d9ddb7ae3726b9.parquet	697983	3ef8497d5a056e605fe345d763b8c93430bbbca48acc98f6d500243769e6bc20	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0032_f8d9ddb7ae3726b9.json	3329	763b15294cb5ac472a8265e5b32e0a82303f9d7d0e59355c2cd315ba94468b67	pass
33	db851bd542564798669015d6::background::7::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9703_10k_bundle.tar.gz	background	ggh_hbb	primary_physical_background	ordinary	remote_bundle_extraction_required	True	signed_exact_event_sidecar	True	10000	766	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0033_3d2d68f214bdbbab.parquet	698993	0df6149dda93dacea6d9d99ae980e1f3a11b05be5e425b534f126fe3b4557989	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0033_3d2d68f214bdbbab.json	3346	bd427e155c875609103c6d2724836cc74265c66be67ebf4481865c4d0acd089c	pass
34	01311a969155f53d6624fd5f::background::186::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	2526	1372	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0034_d6e733adb5890306.parquet	265155	8f9b222396f1fea83783c1219c0b26c9bc7a12ae8d336fa9a5a76d3da3281780	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0034_d6e733adb5890306.json	3594	862587860b6066aab7711a76f9e106da4a66f465a41d7b3c6d40ef327bdce06b	pass
35	03b82368ee8a80a11d321612::background::218::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	4532	1548	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0035_04592ecfca2412a5.parquet	404599	ddfded4b4a4dfc36fb7935fcdca25329fb77ab570b4ff918f5164b0f0b921858	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0035_04592ecfca2412a5.json	3599	55ac58eeddddb4107d10f12243ce4a5932746e77783f2f135adfd37a4896fdb8	pass
36	0bc14151d9ef1452b67c229a::background::180::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	1427	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0036_8acdc64316b7cae8.parquet	769229	235d44feaf22a2745e31138e77dcb22997920a9e69787ea9e0e630a2fc172f9f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0036_8acdc64316b7cae8.json	3597	19732800a648cae295c2b8409b8d26eedc842c36f46cfc9a4b538c16e42e84e6	pass
37	0c8c993da718c671b9e4b916::background::168::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	129	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0037_0430f254781dc034.parquet	638872	28d99067f749186a17fa5945e01bdad46b1e958c2e0f94bb6b22735fe65c22c8	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0037_0430f254781dc034.json	3608	b771605273209dc7210156867672ce3e8d94441f7cb386c4441ba3b157c9c2ef	pass
38	0d6f9c8a8ab14ab9a78b6ebe::background::166::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	99	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0038_a5b95e535b41bcde.parquet	638743	f14d65ecbd78bc7553948ac400bdea3afa158fac69134b18953d3d73f7b7504f	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0038_a5b95e535b41bcde.json	3606	3838cef48c5fcd712ddbd92cdd8cda6f2a05a48fd843722e7292992303069956	pass
39	0f7f19ccd5e2f87f8428be14::background::157::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	121	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0039_6de40ca4794ddd18.parquet	639842	ae6d6d671a2aeb240efe61814b0477e7ad3c791e2699782d7add0d98609f60d7	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0039_6de40ca4794ddd18.json	3608	e0803f3868bcc453cfe35a587691d8eac011fdedcdc193a95f03b1e4697a9b36	pass
40	11a8cc9e20b8e73dae12f48e::background::124::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	1429	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0040_ead7d56169811d40.parquet	768952	e8ace0c870bfbd9a420a9c44359018bbc45fdef02013a9cd1a48824ffe24dc03	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0040_ead7d56169811d40.json	3609	b1d8c77c8fe710ef440d7de434691ff9c4c36bae683fd37d4423490d69aa8ff7	pass
41	12dc47153628d80559949d78::background::193::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_uniform_constant	True	10000	137	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0041_efdef4924412da76.parquet	641445	d9a40ffc19e6c76edaf369aeebafb835eba533a6e8cc55c731a264c218935e7c	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0041_efdef4924412da76.json	3594	da8a45b2754ea802437173bc05f6d57145339e9de5bc3d401e1c7815ab082ae5	pass
42	1522977d1bcb654e1261fadb::background::53::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	121	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0042_b32d1841e3780a25.parquet	638713	546053c7ad0897e458e8fce12e365e672359c1b5fb96536dcf5af04c26cd4103	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0042_b32d1841e3780a25.json	3618	28b091779b1e198f52606257fdbf8e876926e34aa93417a2787c5defc0d7519a	pass
43	15c7311d3a472c2c062f532b::background::190::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	101	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0043_18768ea19b4ba165.parquet	639803	b614bbeccc775601cca8f3334ee496e628512ea3dc9b45bdc4c49b1d86400138	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0043_18768ea19b4ba165.json	3614	fd1200cff80ca57b315016a0dbe76febdbbd24b0142fa1821d4eba19fd7e2da6	pass
44	171e76cc08c666b63c11b59f::background::196::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	106	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0044_06ddf4224bdf6fb2.parquet	638922	6e1a17856e6358807b43b3f90a72e58fa9bcee23f599fa9faba5b680fb0e1b40	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0044_06ddf4224bdf6fb2.json	3613	590d6aa6f9dc1772c6d10139c4986e5f1ae7ac4e7642a14d1bb2737c98ae4e23	pass
45	1862b489d3ce604c66545fff::background::173::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	565	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0045_790258c3a48cb3da.parquet	705907	83442ec0412e9fd082169972d8d7e7269a89ec6b80e13d81a05cbc7a3107b3d8	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0045_790258c3a48cb3da.json	3611	0df0537659cdd7fbe0477c9d4de0db8532bc039740b57d2fb7bfd10751e62786	pass
46	1a9ab3befc2c5033bf19f2d6::background::74::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1092_seed1201092_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	115	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0046_8bd511c73c3b1a10.parquet	640274	4943675d5be075db27fcd0f3e62daaf296438189788476bc92a58bfd084fad30	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0046_8bd511c73c3b1a10.json	3618	a4d1f982ff6b146da3f114c81431eee309390e6a1533dbd4e32f91c41b18bf77	pass
47	1b967c0b64f53b628384c424::background::108::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1136_seed1211136_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	547	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0047_f6369c1f073b61b1.parquet	703489	feba79fe67a427eaa12789c71f37b590295ade9a9018f4b15a50a932d0042993	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0047_f6369c1f073b61b1.json	3624	076e806ab5fd6e873059e4799ee6b7af680594e0626362b5056ee501262ab627	pass
48	1bee4336cb3685c3fab75c05::background::115::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1144_seed1211144_bundle.tar.gz	background	qcd_hardqcd	primary_physical_background	hard_qcd	remote_bundle_extraction_required	True	qcd_variable_frozen_fragment	True	10000	581	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0048_d6b012bda9d794c6.parquet	705392	7e5ae7ddf08ad230a0051cf2c742454c736f7412faebcd147d8035fd650ad1fc	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/receipts/source_0048_d6b012bda9d794c6.json	3625	f16ca907628e06a1e91c4f4c47051edb6edfaa1a4660e41a772a24c0d7b3fe0a	pass
