sample_class	process_or_mode	campaign	source_scope	source_path	source_line	line_text	status
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	76	*------- End PYTHIA Multiparton Interactions Initialization -----*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	78	*------- PYTHIA Flag + Mode + Parm + Word + FVec + MVec + PVec + WVec Settings (changes only) ------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	82	| Beams:eCM | 13000.000 | 14000.000 0.0 |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	83	| HardQCD:all | on | off |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	88	| PhaseSpace:pTHatMax | 75.00000 | -1.00000 |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	89	| PhaseSpace:pTHatMin | 50.00000 | 0.0 0.0 |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	93	*------- End PYTHIA Flag + Mode + Parm + Word + FVec + MVec + PVec + WVec Settings -----------------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	95	-------- PYTHIA Particle Data Table (changed only) ------------------------------------------------------------------------------	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	102	-------- End PYTHIA Particle Data Table -----------------------------------------------------------------------------------------	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	104	PYTHIA Error in SimpleSpaceShower::pT2nearThreshold: stuck in loop	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	106	Pythia::next(): 1000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	108	Pythia::next(): 2000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	110	Pythia::next(): 3000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	112	Pythia::next(): 4000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	114	Pythia::next(): 5000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	116	Pythia::next(): 6000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	117	PYTHIA Warning in PhaseSpace::trialKin123: maximum for cross section violated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	119	Pythia::next(): 7000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	121	Pythia::next(): 8000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	123	Pythia::next(): 9000 events have been generated	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	124	PYTHIA Warning in SimpleSpaceShower::pT2nextQCD: small daughter PDF	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	126	*------- PYTHIA Event and Cross Section Statistics -------------------------------------------------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	146	*------- End PYTHIA Event and Cross Section Statistics ----------------------------------------------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	148	*------- PYTHIA Error and Warning Messages Statistics ----------------------------------------------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	156	*------- End PYTHIA Error and Warning Messages Statistics ------------------------------------------------------*	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_generator.json	2	"""generator"": ""Pythia8"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_generator.json	3	"""process"": ""HardQCD:all"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_generator.json	16	"""event_weight_convention"": ""pythia_info_weight_normalized_to_sigma_gen"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	8	"""event_weight_convention"": ""pythia_info_weight_normalized_to_sigma_gen"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	9	"""generator"": ""Pythia8"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	17	"""process"": ""HardQCD:all"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	37	"""pythia_configuration"": ""pythia8-config"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	40	"""sample"": ""Pythia8 inclusive HardQCD"","	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	1	pythia_configuration=pythia8-config	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	13	compile_arg[009]=-I/cvmfs/sft.cern.ch/lcg/releases/MCGenerators/pythia8/312-1b262/x86_64-el9-gcc13-opt/include	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	17	compile_arg[013]=/srv/payload/repo/scripts/production/generate_pythia8_hardqcd_hepmc3.cc	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	20	compile_arg[016]=-L/cvmfs/sft.cern.ch/lcg/releases/MCGenerators/pythia8/312-1b262/x86_64-el9-gcc13-opt/lib	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	21	compile_arg[017]=-Wl\,-rpath\,/cvmfs/sft.cern.ch/lcg/releases/MCGenerators/pythia8/312-1b262/x86_64-el9-gcc13-opt/lib	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	22	compile_arg[018]=-lpythia8	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	8	| | P P Y Y T H H I A A This is PYTHIA version 8.312 | |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	15	| | https://pythia.org/ | |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	17	| | PYTHIA is authored by a collaboration consisting of: | |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	25	| | affiliations, can be found on https://pythia.org/. | |	configuration_evidence_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	representative_provenance	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	26	| | Problems or bugs should be reported on email at authors@pythia.org. | |	configuration_evidence_candidate
