production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	generated_events	broad_eligible_rows	assignment_matchable_rows	source_parquet_path	source_parquet_basename	source_parquet_sha256	source_parquet_bytes	staged_input_path	final_accounting_path	final_resolved_path	final_receipt_path	production_action	pilot_accounting_source_path	pilot_resolved_source_path	pilot_receipt_source_path
73	3c9b389d779c1cd8f768600b::background::219::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9824_seed1259824_bundle.tar.gz	3c9b389d779c1cd8f768600b	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	2527	1372	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0073_2ea87ee33ddb46c4.parquet	source_0073_2ea87ee33ddb46c4.parquet	04421f5df646f32d37ed258d0f9579f3143c0372ed6e76a3e1be0cf1ed2019ad	266796	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0073_2ea87ee33ddb46c4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0073_2ea87ee33ddb46c4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0073_2ea87ee33ddb46c4.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0073_2ea87ee33ddb46c4.json	stage_and_submit			
74	3ce04d39eb1f03650a156ab1::background::182::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863_bundle.tar.gz	3ce04d39eb1f03650a156ab1	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	10000	3418	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0074_617eefa260f11915.parquet	source_0074_617eefa260f11915.parquet	6c237482295cf54d860daabbf9ccc559c6b6a80035c634e7395050df8ff6271b	876582	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0074_617eefa260f11915.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0074_617eefa260f11915.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0074_617eefa260f11915.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0074_617eefa260f11915.json	stage_and_submit			
75	3d9f6517f0e585392bc55730::background::80::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1100_seed1201100_bundle.tar.gz	3d9f6517f0e585392bc55730	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	10000	132	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0075_33dc7f3482ca05d8.parquet	source_0075_33dc7f3482ca05d8.parquet	c90eadb06bf51299fde1bb5613580d5ae1f600604655e5825320f7ffe7a1f0db	641179	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0075_33dc7f3482ca05d8.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0075_33dc7f3482ca05d8.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0075_33dc7f3482ca05d8.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0075_33dc7f3482ca05d8.json	stage_and_submit			
76	3da88a15811d3039fa596d87::background::82::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1102_seed1201102_bundle.tar.gz	3da88a15811d3039fa596d87	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	1	False	10000	145	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0076_301dcd896e8d11b6.parquet	source_0076_301dcd896e8d11b6.parquet	3c399a63367ae9c1487f03424cf75096ee4fcc036640b2e2eb588833734591a6	641639	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0076_301dcd896e8d11b6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0076_301dcd896e8d11b6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0076_301dcd896e8d11b6.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0076_301dcd896e8d11b6.json	stage_and_submit			
77	3ece5afaee693d683e829846::background::85::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1106_seed1211106_bundle.tar.gz	3ece5afaee693d683e829846	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	10000	555	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0077_3a3d52438fe46d29.parquet	source_0077_3a3d52438fe46d29.parquet	2485e7e343e83fe8d081757b9c15cf6bd636f79b409cf22c45ff94b3afbfbf37	706035	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0077_3a3d52438fe46d29.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0077_3a3d52438fe46d29.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0077_3a3d52438fe46d29.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0077_3a3d52438fe46d29.json	stage_and_submit			
78	3faaceda80411cc24d45d24c::background::81::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1101_seed1201101_bundle.tar.gz	3faaceda80411cc24d45d24c	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	10000	130	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0078_a6eaa9c94198ed43.parquet	source_0078_a6eaa9c94198ed43.parquet	bd62c413ab823391b2cf24fd9d747ec3de3996dea8509ecc17220d0d8056b987	641583	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0078_a6eaa9c94198ed43.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0078_a6eaa9c94198ed43.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0078_a6eaa9c94198ed43.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0078_a6eaa9c94198ed43.json	stage_and_submit			
79	40c218a668fd9e2befeac9d4::background::51::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058_bundle.tar.gz	40c218a668fd9e2befeac9d4	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	10000	117	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0079_bd57c088387caa12.parquet	source_0079_bd57c088387caa12.parquet	565c6c1f349bd1754785daa5559114504457f337d440219e6fcc9bb851c5205c	639628	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0079_bd57c088387caa12.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0079_bd57c088387caa12.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0079_bd57c088387caa12.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0079_bd57c088387caa12.json	stage_and_submit			
80	41afb3ef62ff0a95f27b7b11::background::90::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1113_seed1211113_bundle.tar.gz	41afb3ef62ff0a95f27b7b11	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	10000	582	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0080_d9f9f35ea20d6d2b.parquet	source_0080_d9f9f35ea20d6d2b.parquet	45af599db8942c6076d2053ca4f1cdf4c066b9cf94db1b23b88d644ece0ec581	706422	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0080_d9f9f35ea20d6d2b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0080_d9f9f35ea20d6d2b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0080_d9f9f35ea20d6d2b.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0080_d9f9f35ea20d6d2b.json	stage_and_submit			
81	41ffdcf26e0a406be3a3a34a::background::192::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	41ffdcf26e0a406be3a3a34a	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	10000	139	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0081_b13942d437608b32.parquet	source_0081_b13942d437608b32.parquet	b1fd7889d30d2ef3d7809dba1cb74c4aefa5775b383bcdf49cd6f7c7b633ff7f	641572	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0081_b13942d437608b32.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0081_b13942d437608b32.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0081_b13942d437608b32.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0081_b13942d437608b32.json	stage_and_submit			
82	426a61c13fb8814690689d5e::background::120::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1149_seed1211149_bundle.tar.gz	426a61c13fb8814690689d5e	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	10000	587	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0082_1923624a46b66ffd.parquet	source_0082_1923624a46b66ffd.parquet	fbcd8099c644b02ad403ab54bdf2c6acd984b6706533ef77d8ca76825a481023	707156	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0082_1923624a46b66ffd.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0082_1923624a46b66ffd.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0082_1923624a46b66ffd.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0082_1923624a46b66ffd.json	stage_and_submit			
83	470da0a2b752a837467fce78::background::63::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_bundle.tar.gz	470da0a2b752a837467fce78	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	10000	152	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0083_4fa1e064c5fdfe38.parquet	source_0083_4fa1e064c5fdfe38.parquet	b40deb43b89c2814a4e1cca07f400572fcf00a65ecb279929207f04df25ea098	640172	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0083_4fa1e064c5fdfe38.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0083_4fa1e064c5fdfe38.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0083_4fa1e064c5fdfe38.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0083_4fa1e064c5fdfe38.json	stage_and_submit			
84	482e13bb945af35911ca709c::background::47::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052_bundle.tar.gz	482e13bb945af35911ca709c	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	10000	139	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0084_bb13bd547897b718.parquet	source_0084_bb13bd547897b718.parquet	18791fffa1ddaa1c521e5b010dfe9d6d729fb4e0e94a70d8ee5ee2174706f290	641302	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0084_bb13bd547897b718.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0084_bb13bd547897b718.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0084_bb13bd547897b718.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0084_bb13bd547897b718.json	stage_and_submit			
85	4882f035b3e6e255725894b5::background::147::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1820_seed1201820_bundle.tar.gz	4882f035b3e6e255725894b5	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	10000	144	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0085_90ad62f6e793beb1.parquet	source_0085_90ad62f6e793beb1.parquet	b1e941a84900595112c70a51e897ad4dd55df674f3afc81e242fb191246a19b3	641197	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0085_90ad62f6e793beb1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0085_90ad62f6e793beb1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0085_90ad62f6e793beb1.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0085_90ad62f6e793beb1.json	stage_and_submit			
86	48cdfcb72bf85bd30fb3d338::background::155::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828_bundle.tar.gz	48cdfcb72bf85bd30fb3d338	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	10000	136	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0086_aaeeb040c507cb78.parquet	source_0086_aaeeb040c507cb78.parquet	6f5f45587947c59b62032ecf77cc1f4f0c483271b945d5a0d86eb377acd14bab	639978	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/staged_inputs/source_0086_aaeeb040c507cb78.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/accounting/source_0086_aaeeb040c507cb78.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0086_aaeeb040c507cb78.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/receipts/source_0086_aaeeb040c507cb78.json	stage_and_submit			
